Brand by Gender,Designer,Start Year,End Year,Tenure,Start Decade,Culmulative Year,Culmulative Tenure,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2010.0,14,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2011.0,15,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2012.0,16,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2013.0,17,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,1997.0,1,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,1998.0,2,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,1999.0,3,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2000.0,4,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2001.0,5,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2002.0,6,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2003.0,7,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2004.0,8,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2005.0,9,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2006.0,10,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2007.0,11,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2008.0,12,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2009.0,13,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2010.0,14,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2011.0,15,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2012.0,16,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2013.0,17,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,1997.0,1,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,1998.0,2,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,1999.0,3,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2000.0,4,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2001.0,5,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2002.0,6,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2003.0,7,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2004.0,8,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2005.0,9,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2006.0,10,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2007.0,11,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2008.0,12,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2009.0,13,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2010.0,14,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2011.0,15,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2012.0,16,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2013.0,17,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,1997.0,1,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,1998.0,2,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,1999.0,3,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2000.0,4,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2001.0,5,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2002.0,6,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2003.0,7,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2004.0,8,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2005.0,9,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2006.0,10,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2007.0,11,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2008.0,12,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2009.0,13,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2010.0,14,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2011.0,15,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2012.0,16,,,,,,,,,,,,,,,,
Louis Vuitton Women,Marc Jacobs,1997.0,2013.0,17,1990s,2013.0,17,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2013.0,1,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2014.0,2,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2015.0,3,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2016.0,4,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2017.0,5,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2018.0,6,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2019.0,7,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2020.0,8,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2021.0,9,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2022.0,10,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2023.0,11,,,,,,,,,,,,,,,,
Louis Vuitton Women,Nicolas Ghesquière,2013.0,2024.0,12,2010s,2024.0,12,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,1997.0,1,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,1998.0,2,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,1999.0,3,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2000.0,4,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2001.0,5,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2002.0,6,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2003.0,7,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2004.0,8,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2005.0,9,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2006.0,10,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2007.0,11,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2008.0,12,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2009.0,13,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2010.0,14,,,,,,,,,,,,,,,,
Louis Vuitton Men,Marc Jacobs and Paul Helbers,1997.0,2011.0,15,1990s,2011.0,15,,,,,,,,,,,,,,,,
Louis Vuitton Men,Kim Jones,2011.0,2018.0,8,2010s,2011.0,1,,,,,,,,,,,,,,,,
Louis Vuitton Men,Kim Jones,2011.0,2018.0,8,2010s,2012.0,2,,,,,,,,,,,,,,,,
Louis Vuitton Men,Kim Jones,2011.0,2018.0,8,2010s,2013.0,3,,,,,,,,,,,,,,,,
Louis Vuitton Men,Kim Jones,2011.0,2018.0,8,2010s,2014.0,4,,,,,,,,,,,,,,,,
Louis Vuitton Men,Kim Jones,2011.0,2018.0,8,2010s,2015.0,5,,,,,,,,,,,,,,,,
Louis Vuitton Men,Kim Jones,2011.0,2018.0,8,2010s,2016.0,6,,,,,,,,,,,,,,,,
Louis Vuitton Men,Kim Jones,2011.0,2018.0,8,2010s,2017.0,7,,,,,,,,,,,,,,,,
Louis Vuitton Men,Kim Jones,2011.0,2018.0,8,2010s,2018.0,8,,,,,,,,,,,,,,,,
Louis Vuitton Men,Virgil Abloh,2018.0,2021.0,4,2010s,2018.0,1,,,,,,,,,,,,,,,,
Louis Vuitton Men,Virgil Abloh,2018.0,2021.0,4,2010s,2019.0,2,,,,,,,,,,,,,,,,
Louis Vuitton Men,Virgil Abloh,2018.0,2021.0,4,2010s,2020.0,3,,,,,,,,,,,,,,,,
Louis Vuitton Men,Virgil Abloh,2018.0,2021.0,4,2010s,2021.0,4,,,,,,,,,,,,,,,,
Louis Vuitton Men,Pharrell Williams,2022.0,2024.0,3,2020s,2022.0,1,,,,,,,,,,,,,,,,
Louis Vuitton Men,Pharrell Williams,2022.0,2024.0,3,2020s,2023.0,2,,,,,,,,,,,,,,,,
Louis Vuitton Men,Pharrell Williams,2022.0,2024.0,3,2020s,2024.0,3,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1990.0,1,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1991.0,2,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1992.0,3,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1993.0,4,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1994.0,5,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1995.0,6,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1996.0,7,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1997.0,8,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1998.0,9,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,1999.0,10,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2000.0,11,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2001.0,12,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2002.0,13,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2003.0,14,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2004.0,15,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2005.0,16,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2006.0,17,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2007.0,18,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2008.0,19,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2009.0,20,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2010.0,21,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2011.0,22,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2012.0,23,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2013.0,24,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2014.0,25,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2015.0,26,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2016.0,27,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2017.0,28,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2018.0,29,,,,,,,,,,,,,,,,
Chanel,Karl Lagerfeld,1990.0,2019.0,30,1990s,2019.0,30,,,,,,,,,,,,,,,,
Chanel,Virginie Viard,2019.0,2024.0,6,2010s,2019.0,1,,,,,,,,,,,,,,,,
Chanel,Virginie Viard,2019.0,2024.0,6,2010s,2020.0,2,,,,,,,,,,,,,,,,
Chanel,Virginie Viard,2019.0,2024.0,6,2010s,2021.0,3,,,,,,,,,,,,,,,,
Chanel,Virginie Viard,2019.0,2024.0,6,2010s,2022.0,4,,,,,,,,,,,,,,,,
Chanel,Virginie Viard,2019.0,2024.0,6,2010s,2023.0,5,,,,,,,,,,,,,,,,
Chanel,Virginie Viard,2019.0,2024.0,6,2010s,2024.0,6,,,,,,,,,,,,,,,,
Hermès Women,Eric Bergère,1990.0,1997.0,8,1990s,1990.0,1,,,,,,,,,,,,,,,,
Hermès Women,Eric Bergère,1990.0,1997.0,8,1990s,1991.0,2,,,,,,,,,,,,,,,,
Hermès Women,Eric Bergère,1990.0,1997.0,8,1990s,1992.0,3,,,,,,,,,,,,,,,,
Hermès Women,Eric Bergère,1990.0,1997.0,8,1990s,1993.0,4,,,,,,,,,,,,,,,,
Hermès Women,Eric Bergère,1990.0,1997.0,8,1990s,1994.0,5,,,,,,,,,,,,,,,,
Hermès Women,Eric Bergère,1990.0,1997.0,8,1990s,1995.0,6,,,,,,,,,,,,,,,,
Hermès Women,Eric Bergère,1990.0,1997.0,8,1990s,1996.0,7,,,,,,,,,,,,,,,,
Hermès Women,Eric Bergère,1990.0,1997.0,8,1990s,1997.0,8,,,,,,,,,,,,,,,,
Hermès Women,Martin Margiela,1997.0,2003.0,7,1990s,1997.0,1,,,,,,,,,,,,,,,,
Hermès Women,Martin Margiela,1997.0,2003.0,7,1990s,1998.0,2,,,,,,,,,,,,,,,,
Hermès Women,Martin Margiela,1997.0,2003.0,7,1990s,1999.0,3,,,,,,,,,,,,,,,,
Hermès Women,Martin Margiela,1997.0,2003.0,7,1990s,2000.0,4,,,,,,,,,,,,,,,,
Hermès Women,Martin Margiela,1997.0,2003.0,7,1990s,2001.0,5,,,,,,,,,,,,,,,,
Hermès Women,Martin Margiela,1997.0,2003.0,7,1990s,2002.0,6,,,,,,,,,,,,,,,,
Hermès Women,Martin Margiela,1997.0,2003.0,7,1990s,2003.0,7,,,,,,,,,,,,,,,,
Hermès Women,Jean-Paul Gaultier,2004.0,2010.0,7,2000s,2004.0,1,,,,,,,,,,,,,,,,
Hermès Women,Jean-Paul Gaultier,2004.0,2010.0,7,2000s,2005.0,2,,,,,,,,,,,,,,,,
Hermès Women,Jean-Paul Gaultier,2004.0,2010.0,7,2000s,2006.0,3,,,,,,,,,,,,,,,,
Hermès Women,Jean-Paul Gaultier,2004.0,2010.0,7,2000s,2007.0,4,,,,,,,,,,,,,,,,
Hermès Women,Jean-Paul Gaultier,2004.0,2010.0,7,2000s,2008.0,5,,,,,,,,,,,,,,,,
Hermès Women,Jean-Paul Gaultier,2004.0,2010.0,7,2000s,2009.0,6,,,,,,,,,,,,,,,,
Hermès Women,Jean-Paul Gaultier,2004.0,2010.0,7,2000s,2010.0,7,,,,,,,,,,,,,,,,
Hermès Women,Christophe Lemaire,2010.0,2014.0,5,2010s,2010.0,1,,,,,,,,,,,,,,,,
Hermès Women,Christophe Lemaire,2010.0,2014.0,5,2010s,2011.0,2,,,,,,,,,,,,,,,,
Hermès Women,Christophe Lemaire,2010.0,2014.0,5,2010s,2012.0,3,,,,,,,,,,,,,,,,
Hermès Women,Christophe Lemaire,2010.0,2014.0,5,2010s,2013.0,4,,,,,,,,,,,,,,,,
Hermès Women,Christophe Lemaire,2010.0,2014.0,5,2010s,2014.0,5,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2014.0,1,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2015.0,2,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2016.0,3,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2017.0,4,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2018.0,5,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2019.0,6,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2020.0,7,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2021.0,8,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2022.0,9,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2023.0,10,,,,,,,,,,,,,,,,
Hermès Women,Nadège Vanhee-Cybulski,2014.0,2024.0,11,2010s,2024.0,11,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1990.0,1,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1991.0,2,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1992.0,3,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1993.0,4,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1994.0,5,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1995.0,6,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1996.0,7,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1997.0,8,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1998.0,9,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,1999.0,10,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2000.0,11,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2001.0,12,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2002.0,13,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2003.0,14,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2004.0,15,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2005.0,16,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2006.0,17,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2007.0,18,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2008.0,19,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2009.0,20,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2010.0,21,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2011.0,22,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2012.0,23,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2013.0,24,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2014.0,25,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2015.0,26,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2016.0,27,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2017.0,28,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2018.0,29,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2019.0,30,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2020.0,31,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2021.0,32,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2022.0,33,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2023.0,34,,,,,,,,,,,,,,,,
Hermès Men,Véronique Nichanian,1990.0,2024.0,35,1990s,2024.0,35,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,1994.0,1,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,1995.0,2,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,1996.0,3,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,1997.0,4,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,1998.0,5,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,1999.0,6,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,2000.0,7,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,2001.0,8,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,2002.0,9,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,2003.0,10,,,,,,,,,,,,,,,,
Gucci,Tom Ford,1994.0,2004.0,11,1990s,2004.0,11,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2004.0,1,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2005.0,2,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2006.0,3,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2007.0,4,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2008.0,5,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2009.0,6,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2010.0,7,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2011.0,8,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2012.0,9,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2013.0,10,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2014.0,11,,,,,,,,,,,,,,,,
Gucci,Frida Giannini,2004.0,2015.0,12,2000s,2015.0,12,,,,,,,,,,,,,,,,
Gucci,Alessandro Michele,2015.0,2022.0,8,2010s,2015.0,1,,,,,,,,,,,,,,,,
Gucci,Alessandro Michele,2015.0,2022.0,8,2010s,2016.0,2,,,,,,,,,,,,,,,,
Gucci,Alessandro Michele,2015.0,2022.0,8,2010s,2017.0,3,,,,,,,,,,,,,,,,
Gucci,Alessandro Michele,2015.0,2022.0,8,2010s,2018.0,4,,,,,,,,,,,,,,,,
Gucci,Alessandro Michele,2015.0,2022.0,8,2010s,2019.0,5,,,,,,,,,,,,,,,,
Gucci,Alessandro Michele,2015.0,2022.0,8,2010s,2020.0,6,,,,,,,,,,,,,,,,
Gucci,Alessandro Michele,2015.0,2022.0,8,2010s,2021.0,7,,,,,,,,,,,,,,,,
Gucci,Alessandro Michele,2015.0,2022.0,8,2010s,2022.0,8,,,,,,,,,,,,,,,,
Gucci,Sabato De Sarno,2023.0,2024.0,2,2020s,2023.0,1,,,,,,,,,,,,,,,,
Gucci,Sabato De Sarno,2023.0,2024.0,2,2020s,2024.0,2,,,,,,,,,,,,,,,,
Dior Women,Gianfranco Ferré,1990.0,1996.0,7,1990s,1990.0,1,,,,,,,,,,,,,,,,
Dior Women,Gianfranco Ferré,1990.0,1996.0,7,1990s,1991.0,2,,,,,,,,,,,,,,,,
